avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
425,0.000139,8.7e-05,8.8e-05,6.8e-05,5.8e-05,5e-05,4.5e-05,5.1e-05,5.4e-05,6.5e-05,5.8e-05,3.9e-05,6.3e-05,7.9e-05,5.7e-05,7.4e-05,4.8e-05,4.8e-05,5.2e-05,4.8e-05,5.6e-05,4.7e-05,4e-05,5e-05,3.6e-05,5.4e-05,4.1e-05,4.2e-05,4.4e-05,3.7e-05,3.2e-05,3.9e-05
426,8.4e-05,7.9e-05,7.3e-05,8.4e-05,5.2e-05,4.5e-05,0.000196,6.9e-05,0.000101,4.9e-05,0.000125,8.9e-05,5.1e-05,5e-05,9.7e-05,0.0001,5e-05,5.4e-05,4.9e-05,3.7e-05,5.2e-05,4.7e-05,4.5e-05,6e-05,4.7e-05,3.9e-05,4.5e-05,4.3e-05,3.1e-05,4.3e-05,4.4e-05,4.1e-05
427,5.1e-05,5.8e-05,5.6e-05,3.6e-05,5.1e-05,5.1e-05,6.3e-05,6.2e-05,4.7e-05,5.5e-05,5.1e-05,5.4e-05,4.5e-05,5.6e-05,8.3e-05,6.8e-05,5.2e-05,3.8e-05,4.6e-05,4e-05,0.000169,9.7e-05,4.7e-05,7.2e-05,7.8e-05,3.7e-05,4.8e-05,7.2e-05,6.3e-05,9.2e-05,8.3e-05,8e-05
428,4.7e-05,5.3e-05,4.5e-05,6.4e-05,5.4e-05,4.5e-05,4.9e-05,5.5e-05,6.3e-05,5.7e-05,5.4e-05,4.6e-05,4.9e-05,6.9e-05,4.9e-05,5e-05,0.00054,0.000125,5.7e-05,6.8e-05,5.7e-05,6.2e-05,0.000114,7.4e-05,0.000107,7.5e-05,9.2e-05,0.000102,0.000147,0.00011,6.6e-05,0.000171
429,7.1e-05,4.7e-05,5.5e-05,4.9e-05,4.5e-05,5.8e-05,4.4e-05,5.1e-05,5.3e-05,4.6e-05,5.3e-05,3.9e-05,5.9e-05,5e-05,4.4e-05,5.4e-05,7e-05,5e-05,6.8e-05,5.7e-05,0.000114,4.6e-05,8.8e-05,6.1e-05,4.6e-05,5e-05,7.1e-05,0.000124,4.5e-05,5e-05,5.6e-05,5.4e-05
430,5.8e-05,4.4e-05,7.9e-05,3.8e-05,0.000147,0.000102,5.1e-05,3.8e-05,0.000111,9.3e-05,4e-05,4.3e-05,7.1e-05,0.000166,3.8e-05,3.5e-05,4.9e-05,4.6e-05,4e-05,3.6e-05,4.4e-05,8.6e-05,4.9e-05,4.3e-05,4.3e-05,3.3e-05,4.4e-05,3.8e-05,4.4e-05,4.1e-05,4.3e-05,3.5e-05
431,7e-05,6.3e-05,7.5e-05,8.9e-05,7.3e-05,6.4e-05,9.6e-05,5.9e-05,4.2e-05,5.1e-05,4e-05,4.2e-05,7.6e-05,5e-05,5.1e-05,6.7e-05,6.4e-05,4.9e-05,5.9e-05,4.3e-05,5.1e-05,4.2e-05,5.2e-05,6.1e-05,3.9e-05,3.9e-05,3.7e-05,4.6e-05,4.2e-05,4e-05,3.9e-05,4.5e-05
432,5.5e-05,5.6e-05,7.9e-05,8.1e-05,0.000376,5.3e-05,4.3e-05,3.9e-05,5e-05,5.8e-05,6.7e-05,9e-05,5.2e-05,5.3e-05,0.000107,9.8e-05,5.8e-05,3.8e-05,5e-05,4.1e-05,5.4e-05,5.4e-05,4.3e-05,4.2e-05,5.4e-05,4.6e-05,6e-05,4.8e-05,5.2e-05,5.2e-05,6.2e-05,3.3e-05
433,6.5e-05,6.2e-05,5.2e-05,6e-05,4.1e-05,3.9e-05,6.9e-05,9.4e-05,5e-05,3.7e-05,4.8e-05,3.4e-05,4.1e-05,0.000116,4e-05,4.4e-05,6.1e-05,7.1e-05,9.3e-05,4e-05,6.3e-05,6.5e-05,5.9e-05,0.000112,0.000224,0.000103,4.4e-05,3.2e-05,7.5e-05,6.5e-05,8.5e-05,6.9e-05
434,5.5e-05,4e-05,4.7e-05,5e-05,4.3e-05,5.2e-05,5.5e-05,4.2e-05,4.1e-05,5e-05,4.1e-05,4.4e-05,4.7e-05,5e-05,5e-05,5.9e-05,5.6e-05,5.5e-05,5.6e-05,6.4e-05,4.5e-05,4.4e-05,5.1e-05,3.9e-05,0.000102,6.1e-05,8.1e-05,6.5e-05,5.4e-05,6.6e-05,7e-05,0.000251
435,5e-05,7.3e-05,5e-05,4.1e-05,4.4e-05,4.2e-05,4.1e-05,5e-05,0.000695,4.3e-05,5.2e-05,4.5e-05,4.8e-05,7.3e-05,5e-05,7.2e-05,5.3e-05,6.1e-05,5.1e-05,3.9e-05,4.6e-05,4.7e-05,4.4e-05,3.9e-05,4.1e-05,5.2e-05,6.1e-05,5.5e-05,6.1e-05,5.3e-05,4.1e-05,8.6e-05
436,5.1e-05,4.3e-05,7.6e-05,5.4e-05,0.0001,8.5e-05,6.1e-05,0.000242,0.000114,0.000408,4.1e-05,5.5e-05,7.2e-05,7.8e-05,4.1e-05,4.7e-05,4.5e-05,4.4e-05,3.1e-05,3.9e-05,4.2e-05,4.4e-05,6.1e-05,5.1e-05,4.8e-05,4.7e-05,4.2e-05,4e-05,4e-05,4.5e-05,5e-05,4.6e-05
437,5.2e-05,5.1e-05,6.1e-05,8.5e-05,5.1e-05,9.9e-05,7.2e-05,7.8e-05,4.6e-05,0.000474,5e-05,5.5e-05,5.7e-05,5.3e-05,7.5e-05,0.000103,4.2e-05,6e-05,4.7e-05,4e-05,5.2e-05,4.7e-05,5e-05,9.1e-05,5.9e-05,3.9e-05,4.3e-05,3.3e-05,5.6e-05,5e-05,3.5e-05,5e-05
438,5.5e-05,4.3e-05,4.7e-05,5.5e-05,4.9e-05,4.1e-05,6.5e-05,4.3e-05,5.5e-05,6.7e-05,8.2e-05,0.000103,4.6e-05,5e-05,5.5e-05,6.8e-05,4.9e-05,5.5e-05,5.1e-05,4.8e-05,7.5e-05,7.7e-05,5.8e-05,5.3e-05,5.8e-05,4.5e-05,6.8e-05,3.9e-05,3.8e-05,4e-05,4.6e-05,4.2e-05
439,4.1e-05,5.5e-05,5.3e-05,5.5e-05,4.5e-05,5e-05,5.5e-05,3.7e-05,5.5e-05,3.5e-05,5.3e-05,7.6e-05,4.9e-05,5.1e-05,5.2e-05,5.3e-05,6.2e-05,5.3e-05,9.4e-05,8.5e-05,8.1e-05,4.7e-05,8.5e-05,4.3e-05,5.7e-05,8.2e-05,5.6e-05,4.8e-05,6.5e-05,7.7e-05,0.000375,0.000361
440,4.6e-05,5.7e-05,4e-05,5e-05,4.5e-05,4.4e-05,3.7e-05,0.000114,6.5e-05,5.7e-05,5.5e-05,5.3e-05,4.5e-05,5.3e-05,5.4e-05,4.2e-05,5.6e-05,6.7e-05,0.000118,0.000123,7.7e-05,5e-05,4.6e-05,5.2e-05,7e-05,6.5e-05,7.7e-05,0.000194,0.000108,6.5e-05,7.2e-05,0.000101
441,3.9e-05,4.2e-05,4.2e-05,3.7e-05,4.5e-05,5.1e-05,4.6e-05,5.1e-05,6.2e-05,8.5e-05,5.4e-05,5.2e-05,5e-05,0.000126,4.7e-05,4.6e-05,3.5e-05,4.6e-05,4.2e-05,4.2e-05,4.6e-05,5e-05,5e-05,3.9e-05,5.2e-05,5e-05,5.2e-05,7.2e-05,4.2e-05,4.4e-05,6e-05,5.7e-05
442,0.000122,4.3e-05,5e-05,5e-05,9.4e-05,0.000144,8.2e-05,6e-05,9e-05,9.4e-05,4.6e-05,4.4e-05,0.000101,7.7e-05,5e-05,6.8e-05,4.6e-05,4.2e-05,5.9e-05,5.4e-05,5e-05,4.4e-05,5.2e-05,6.4e-05,3.9e-05,4.5e-05,4.6e-05,4.7e-05,4.3e-05,5.3e-05,5.6e-05,4.9e-05
443,6.7e-05,4.7e-05,0.000114,5.7e-05,4.7e-05,6e-05,8.1e-05,4.8e-05,5.7e-05,6e-05,4.8e-05,3.9e-05,9.4e-05,7.9e-05,6.3e-05,5.6e-05,5e-05,5e-05,4.9e-05,5.2e-05,5e-05,5.9e-05,4.3e-05,4.9e-05,5.4e-05,4.7e-05,4.5e-05,3.9e-05,3.5e-05,4.4e-05,4.4e-05,4.5e-05
444,4.5e-05,6.9e-05,5.6e-05,6e-05,4.8e-05,6e-05,5e-05,0.000159,4.7e-05,6.9e-05,6.4e-05,9.2e-05,5.1e-05,5.1e-05,7.7e-05,8.4e-05,6.3e-05,6.2e-05,5.2e-05,4.5e-05,6.3e-05,6.3e-05,8.4e-05,0.000126,6.1e-05,0.000133,7.1e-05,0.000167,5.6e-05,5.7e-05,6.9e-05,4.4e-05
445,5e-05,4.2e-05,5e-05,4.1e-05,4.1e-05,5.4e-05,4.7e-05,4.5e-05,5e-05,4.6e-05,7.4e-05,7.4e-05,4.1e-05,4.7e-05,6.1e-05,7e-05,6.4e-05,6.3e-05,8.7e-05,0.000103,5.2e-05,4.1e-05,4.5e-05,5.7e-05,5.4e-05,0.000109,5.9e-05,7.3e-05,7.1e-05,8.3e-05,6.7e-05,8.7e-05
446,4.7e-05,5e-05,5.2e-05,4.1e-05,5.2e-05,7.3e-05,4.8e-05,3.9e-05,3.6e-05,6.6e-05,3.7e-05,3.4e-05,4e-05,4.7e-05,4.6e-05,4.7e-05,4.1e-05,4.4e-05,4.4e-05,5.3e-05,4.7e-05,4.7e-05,3.5e-05,4.4e-05,6.1e-05,5.3e-05,9.2e-05,0.000114,6e-05,7.4e-05,9.6e-05,0.000159
447,4.2e-05,3.8e-05,3.8e-05,4.7e-05,5e-05,4.9e-05,0.000439,6.1e-05,6.6e-05,7.1e-05,4e-05,5.5e-05,4.7e-05,5.7e-05,3.7e-05,4.6e-05,5.8e-05,4.6e-05,3.8e-05,4.5e-05,4.5e-05,4.5e-05,6.9e-05,7.1e-05,4.8e-05,5.3e-05,6.1e-05,6.3e-05,4.3e-05,4.9e-05,4.8e-05,4.6e-05
448,6.5e-05,4.4e-05,5.1e-05,5.4e-05,8.8e-05,0.000119,0.000105,4.4e-05,8.8e-05,0.000147,6.8e-05,3.8e-05,6.3e-05,7.3e-05,8.7e-05,5.6e-05,3.8e-05,5.1e-05,4e-05,4.9e-05,5e-05,3.7e-05,3.9e-05,3.7e-05,4e-05,4.2e-05,4e-05,4.3e-05,3.9e-05,4.3e-05,4.3e-05,4.2e-05
449,9.2e-05,7.3e-05,6.2e-05,5.1e-05,7.5e-05,5.3e-05,7.6e-05,4.7e-05,7.1e-05,4.7e-05,4.3e-05,5.8e-05,5.8e-05,6.9e-05,4.9e-05,5.3e-05,5.2e-05,4.5e-05,9e-05,3.7e-05,8.4e-05,0.00011,6.5e-05,4.7e-05,4.1e-05,5.7e-05,5.3e-05,3.2e-05,6.8e-05,4.6e-05,4.8e-05,4.4e-05
450,5.7e-05,6e-05,5.1e-05,4.5e-05,3.8e-05,4.3e-05,3.9e-05,4e-05,5.3e-05,4.3e-05,8.1e-05,6.4e-05,5.6e-05,5e-05,7.7e-05,5.2e-05,4.1e-05,0.000126,5.4e-05,4.2e-05,3.5e-05,3.8e-05,3.8e-05,5.9e-05,6e-05,7.8e-05,4.6e-05,3.9e-05,5.3e-05,4.5e-05,5.7e-05,4e-05
451,3.9e-05,4.6e-05,4.1e-05,4.5e-05,4.3e-05,3.4e-05,4e-05,9e-05,5.4e-05,5.5e-05,6.3e-05,5.3e-05,4.6e-05,5.9e-05,5.5e-05,4.5e-05,5.1e-05,4.6e-05,0.000127,6.2e-05,3.9e-05,4.2e-05,3.8e-05,5.2e-05,6e-05,5.4e-05,4.2e-05,5e-05,7.9e-05,8e-05,0.000107,6.1e-05
452,4.4e-05,5e-05,3.7e-05,4.1e-05,5.3e-05,4.2e-05,7.8e-05,8.9e-05,4.4e-05,4.6e-05,4.8e-05,4.5e-05,4.6e-05,4.8e-05,4.5e-05,5.2e-05,5.7e-05,5e-05,7.1e-05,3.5e-05,4.7e-05,5.4e-05,6.1e-05,7.4e-05,3.8e-05,4.6e-05,8.6e-05,0.000127,5e-05,9e-05,7.9e-05,9.5e-05
453,4.8e-05,5.2e-05,4.7e-05,4.2e-05,7.6e-05,6.5e-05,4.1e-05,7e-05,6.1e-05,5.4e-05,4.5e-05,4.7e-05,4.9e-05,6e-05,7.5e-05,4.7e-05,4.1e-05,4e-05,4.2e-05,4.8e-05,4.1e-05,8.9e-05,4.5e-05,8.2e-05,5.1e-05,4.1e-05,5.4e-05,6.7e-05,5.1e-05,3.9e-05,6e-05,5.1e-05
454,3.9e-05,5.8e-05,3.9e-05,4.7e-05,6.5e-05,7e-05,4e-05,5.2e-05,4.9e-05,6.4e-05,4.2e-05,5.7e-05,9.3e-05,8.6e-05,4e-05,4.1e-05,6.4e-05,4.8e-05,5.6e-05,5.2e-05,5.5e-05,5.5e-05,5.4e-05,7.9e-05,5.3e-05,4.9e-05,4.8e-05,4.4e-05,4.3e-05,4.5e-05,4.8e-05,5.7e-05
455,6.3e-05,5.5e-05,7.7e-05,0.000102,4e-05,3.8e-05,5.8e-05,4.1e-05,7.4e-05,4.4e-05,4e-05,4.7e-05,5.9e-05,5.2e-05,8.8e-05,7.5e-05,5.7e-05,9.9e-05,0.000139,3.7e-05,5.7e-05,6.6e-05,5.7e-05,6.2e-05,7.5e-05,0.000133,5.3e-05,5.5e-05,5.7e-05,4.7e-05,6.1e-05,6.3e-05
456,4.9e-05,4.7e-05,3.6e-05,3.6e-05,4.7e-05,5.3e-05,4.3e-05,5.3e-05,5.2e-05,5.6e-05,0.000147,8.4e-05,6.6e-05,4.9e-05,6.9e-05,6.2e-05,4.5e-05,4.9e-05,0.000104,0.000213,4.1e-05,3.8e-05,4.3e-05,3.8e-05,5e-05,6.2e-05,6.5e-05,5e-05,5.1e-05,5.7e-05,6.6e-05,5.4e-05
457,4.5e-05,5.8e-05,5e-05,4.1e-05,4.7e-05,4.9e-05,5.8e-05,5.5e-05,5.9e-05,4e-05,7.3e-05,7.1e-05,5.7e-05,7.1e-05,4.6e-05,5.9e-05,5.7e-05,5.1e-05,5.7e-05,6.2e-05,4.8e-05,4e-05,7.7e-05,4.2e-05,3.6e-05,4.5e-05,3.8e-05,4.3e-05,5.5e-05,0.000136,0.000119,0.000104
458,3.6e-05,4.5e-05,4.1e-05,4.7e-05,4.2e-05,5e-05,7.7e-05,5.9e-05,5.1e-05,0.000108,4.7e-05,5.6e-05,3.8e-05,6.5e-05,5.4e-05,5.5e-05,9.7e-05,4.9e-05,6e-05,5.3e-05,5.1e-05,5.3e-05,0.000323,9.8e-05,4.1e-05,4.2e-05,6.5e-05,0.000151,4.7e-05,5.2e-05,0.000264,9.5e-05
459,4.1e-05,3.5e-05,3.6e-05,5.7e-05,6.3e-05,4.6e-05,3.8e-05,4.9e-05,6.5e-05,7.5e-05,5.6e-05,5.3e-05,0.000102,5.6e-05,4.2e-05,6.5e-05,4.6e-05,4.3e-05,7e-05,6.8e-05,0.000105,5.9e-05,4.4e-05,4.3e-05,5.3e-05,5.7e-05,4.8e-05,7.7e-05,4.5e-05,4.5e-05,4.3e-05,4.7e-05
460,4.6e-05,4.5e-05,5.1e-05,5.4e-05,4.9e-05,5.5e-05,5.8e-05,5.2e-05,4.3e-05,5.1e-05,3.5e-05,4.4e-05,7.9e-05,0.000181,4.2e-05,3.6e-05,4.8e-05,5.3e-05,4.1e-05,6.3e-05,0.00013,6.8e-05,5.1e-05,7.8e-05,5.9e-05,5e-05,4.4e-05,3.8e-05,3.8e-05,8.4e-05,4.9e-05,5.2e-05
461,7.9e-05,8.4e-05,7.5e-05,9.8e-05,4.3e-05,5.5e-05,5.6e-05,4.1e-05,5.1e-05,5.2e-05,5.2e-05,5e-05,5.4e-05,6.1e-05,0.000117,0.000315,4.2e-05,6e-05,3.6e-05,3.8e-05,6.7e-05,7.1e-05,5.2e-05,3.9e-05,4.6e-05,4.7e-05,4.3e-05,4.5e-05,4.2e-05,4.8e-05,4.6e-05,4.9e-05
462,6.7e-05,4.4e-05,5.9e-05,4.2e-05,3.9e-05,5.3e-05,5e-05,5.1e-05,4.7e-05,4.7e-05,5.2e-05,6.3e-05,4.5e-05,3.5e-05,8.5e-05,8.6e-05,4.3e-05,4.9e-05,8.4e-05,7.8e-05,4.3e-05,3.7e-05,4.1e-05,4.1e-05,4.1e-05,4.1e-05,4.1e-05,7.7e-05,6.2e-05,5.5e-05,4.6e-05,4.2e-05
463,7e-05,4.7e-05,4.7e-05,5.2e-05,6.2e-05,6.4e-05,6.5e-05,0.000201,4.3e-05,5.4e-05,0.000124,8e-05,3.4e-05,5.5e-05,4.1e-05,5.8e-05,3.9e-05,4e-05,3.7e-05,4.2e-05,4.1e-05,3.2e-05,5.6e-05,5.7e-05,5.6e-05,6e-05,5.4e-05,7.2e-05,7e-05,0.000126,5.3e-05,0.000116
464,5.5e-05,4.1e-05,5.9e-05,5.1e-05,5.1e-05,4.7e-05,7.1e-05,8.2e-05,5.3e-05,4.6e-05,4.2e-05,4.1e-05,3.6e-05,3.6e-05,5e-05,4.5e-05,4.8e-05,4.3e-05,4.2e-05,4.4e-05,5e-05,4e-05,5.6e-05,7.4e-05,4.4e-05,4.1e-05,5.5e-05,7e-05,5.1e-05,3.7e-05,5.6e-05,8e-05
465,7.4e-05,0.000112,4.6e-05,4.8e-05,5e-05,9e-05,4.4e-05,3.9e-05,5.2e-05,4.7e-05,3.6e-05,4.5e-05,5.3e-05,0.000249,3.9e-05,4.4e-05,5.3e-05,5.7e-05,6.1e-05,5.4e-05,6.4e-05,5.4e-05,8.6e-05,5.4e-05,8.2e-05,7.5e-05,0.000442,8.8e-05,5.2e-05,5.3e-05,3.8e-05,5.7e-05
466,3.6e-05,5.6e-05,5.4e-05,0.000122,5.7e-05,7.9e-05,5.3e-05,4.4e-05,5.6e-05,7.6e-05,5.8e-05,4.6e-05,0.0001,7.3e-05,4.9e-05,5.3e-05,0.000106,0.000135,5.6e-05,9e-05,7.6e-05,8.7e-05,4.7e-05,6e-05,5.1e-05,7.3e-05,5.1e-05,4.3e-05,7.1e-05,5.1e-05,6.3e-05,4.5e-05
467,5.7e-05,6.6e-05,8.6e-05,7e-05,4.7e-05,3.7e-05,8e-05,7.4e-05,4.3e-05,4.7e-05,3.8e-05,3.3e-05,7.6e-05,0.000109,6.2e-05,7.4e-05,4.6e-05,4.9e-05,8e-05,0.000101,9.4e-05,5.6e-05,5.1e-05,4.3e-05,5.3e-05,4.9e-05,7.9e-05,4.7e-05,5.1e-05,4.2e-05,5.8e-05,4.4e-05
468,7.2e-05,0.000102,6.9e-05,5.1e-05,6.6e-05,6.6e-05,7.1e-05,7.4e-05,6e-05,5.6e-05,9.1e-05,0.000179,4.5e-05,4.7e-05,6.3e-05,7.1e-05,5.2e-05,0.000134,5.6e-05,8.3e-05,0.000131,3.9e-05,7.5e-05,5.1e-05,4e-05,4.4e-05,5.5e-05,4.9e-05,0.000209,0.000114,4.7e-05,4.7e-05
469,4.3e-05,5.1e-05,5.5e-05,7e-05,4.5e-05,4.4e-05,4.6e-05,5.7e-05,3.6e-05,6e-05,7.8e-05,0.000221,4.1e-05,4.2e-05,5.2e-05,3.7e-05,4.9e-05,4.2e-05,6.4e-05,5.8e-05,6.5e-05,6.2e-05,8.2e-05,5.5e-05,3.4e-05,6.6e-05,3.7e-05,5.4e-05,0.000104,6e-05,7e-05,7.1e-05
470,3.6e-05,4.1e-05,4.1e-05,3.7e-05,3.9e-05,4.3e-05,4.3e-05,4.6e-05,5.7e-05,8.5e-05,5.1e-05,3.9e-05,8.3e-05,4.1e-05,4.1e-05,4.6e-05,5.3e-05,5.7e-05,5.5e-05,4e-05,5.5e-05,6.7e-05,5.1e-05,5e-05,6.5e-05,9.8e-05,6.1e-05,0.000155,3.5e-05,0.000105,4.9e-05,5.9e-05
471,4.5e-05,3.7e-05,5.9e-05,3.9e-05,5.2e-05,6.4e-05,4.2e-05,4.4e-05,4e-05,4.1e-05,4.4e-05,4e-05,3.8e-05,3.9e-05,4e-05,3.7e-05,6.3e-05,4.6e-05,4e-05,5.9e-05,8.4e-05,6.6e-05,7.2e-05,6.3e-05,0.000142,6.2e-05,0.000127,7e-05,3.4e-05,4.5e-05,6e-05,5.2e-05
472,3.2e-05,3.5e-05,4.9e-05,4.9e-05,6.2e-05,5.1e-05,5e-05,4.2e-05,4.1e-05,5.3e-05,4.3e-05,4.2e-05,0.000106,7.4e-05,4.1e-05,3.5e-05,5.8e-05,7e-05,5.1e-05,6.6e-05,0.000116,0.0003,5.7e-05,3.7e-05,4e-05,4.8e-05,3.9e-05,4.4e-05,4.8e-05,4.6e-05,4.3e-05,3.6e-05
473,7.8e-05,0.000293,6.7e-05,0.00011,5.2e-05,5.6e-05,4.9e-05,4.8e-05,4.2e-05,4.4e-05,4.6e-05,4.2e-05,0.000592,3.9e-05,9.6e-05,6.4e-05,4.5e-05,4.9e-05,8.5e-05,5.9e-05,3.7e-05,3.9e-05,8.6e-05,4.1e-05,5.8e-05,5.4e-05,5e-05,4.6e-05,5.5e-05,3.6e-05,5.3e-05,6.4e-05
474,4.7e-05,5.5e-05,4.2e-05,3.4e-05,4.1e-05,5e-05,5.7e-05,6e-05,5.6e-05,6e-05,4.9e-05,6.8e-05,5.3e-05,4e-05,7.9e-05,8.2e-05,5.5e-05,3.5e-05,4.7e-05,5.4e-05,7.5e-05,0.000112,0.000121,9.7e-05,2.6e-05,2.9e-05,4.7e-05,3.6e-05,3.3e-05,2.8e-05,3.8e-05,3.9e-05
475,1.9e-05,2.3e-05,1.5e-05,2.8e-05,2.1e-05,2e-05,2.8e-05,2.1e-05,1.7e-05,1e-05,0,3.3e-05,2.8e-05,0,1.9e-05,0,4.9e-05,4e-05,3.9e-05,4.6e-05,3.9e-05,5.4e-05,4.7e-05,3.8e-05,0,0,0,0,0,0,4e-05,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,1.8e-05,2e-05,0.000119,2.8e-05,2.9e-05,2.5e-05,1.8e-05,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
479,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
