avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
421,4.6e-05,6e-05,3.9e-05,3.6e-05,4.8e-05,4e-05,4.5e-05,5.3e-05,8.4e-05,5.6e-05,4.9e-05,5.3e-05,0.000165,5.6e-05,4.9e-05,5.1e-05,5e-05,3.8e-05,5.1e-05,6.2e-05,7.3e-05,7.8e-05,5.4e-05,5.3e-05,3.5e-05,0.000101,4.6e-05,0.000101,8.2e-05,6.7e-05,8e-05,9.5e-05
422,3.9e-05,4.4e-05,0.000455,4.2e-05,3.5e-05,4.4e-05,4.6e-05,5.8e-05,3.1e-05,3.2e-05,4.1e-05,3.4e-05,3.8e-05,3.9e-05,3.7e-05,4.3e-05,3.5e-05,4.4e-05,4.7e-05,0.000113,6.6e-05,8.2e-05,5.7e-05,6e-05,0.000102,0.000104,8.5e-05,0.000159,0.000134,7.1e-05,4.4e-05,4.5e-05
423,3.3e-05,3.9e-05,3.6e-05,4.5e-05,3.2e-05,3.8e-05,3.9e-05,3.9e-05,4e-05,5.6e-05,5.2e-05,4.8e-05,7.3e-05,8.7e-05,4.4e-05,4.9e-05,5.6e-05,5e-05,5.3e-05,5.7e-05,3.9e-05,3.7e-05,4e-05,6.3e-05,6.5e-05,6.7e-05,6.2e-05,7.3e-05,7.5e-05,5.4e-05,7.5e-05,5.4e-05
424,7.3e-05,5.2e-05,4.8e-05,4.7e-05,9.2e-05,8.3e-05,4.3e-05,6.1e-05,0.0001,0.000102,4.9e-05,4e-05,0.000116,6.2e-05,3.8e-05,3.6e-05,6.8e-05,0.000102,7.8e-05,7.1e-05,4.2e-05,5.1e-05,5.3e-05,3.4e-05,4.6e-05,5e-05,4.4e-05,4.4e-05,5.3e-05,5.7e-05,5.9e-05,5.6e-05
425,0.000144,0.000139,9.4e-05,6.4e-05,5.9e-05,6.2e-05,4.3e-05,4.8e-05,6e-05,4.9e-05,4.1e-05,5.1e-05,5.2e-05,6.4e-05,6e-05,5.3e-05,4.8e-05,4.9e-05,5.3e-05,4.5e-05,5e-05,4.7e-05,4.3e-05,5.8e-05,3.2e-05,3.6e-05,3.7e-05,4.1e-05,4e-05,4.1e-05,3.4e-05,5e-05
426,9.2e-05,6.4e-05,0.000105,7.8e-05,4.5e-05,5.4e-05,5.7e-05,7.5e-05,6e-05,4.9e-05,9.9e-05,8.3e-05,5.1e-05,4.9e-05,8.9e-05,0.000121,4.8e-05,6.3e-05,4.8e-05,4.4e-05,5.5e-05,4.7e-05,4.7e-05,5.6e-05,4.1e-05,4.8e-05,3.1e-05,4e-05,3.5e-05,4.1e-05,3.8e-05,4.8e-05
427,5.5e-05,5.3e-05,5.7e-05,3.8e-05,4.9e-05,4.4e-05,7.2e-05,5.9e-05,5.3e-05,4.8e-05,5.9e-05,6.5e-05,5.3e-05,4.4e-05,5.7e-05,4.8e-05,4.6e-05,4.9e-05,5.3e-05,5.5e-05,7.3e-05,9.5e-05,8.3e-05,0.000109,8.6e-05,4.6e-05,3.3e-05,8.7e-05,9.4e-05,9.3e-05,8.1e-05,6.9e-05
428,4e-05,4.6e-05,5.5e-05,4.6e-05,4.1e-05,3.4e-05,3.7e-05,6.8e-05,7.4e-05,6.6e-05,5.2e-05,5.4e-05,5.6e-05,4.7e-05,4.8e-05,4.8e-05,7.1e-05,0.000172,5.9e-05,4.2e-05,6.3e-05,7.1e-05,0.000118,7.8e-05,0.000102,6.9e-05,8e-05,0.001222,7.9e-05,9.8e-05,6.2e-05,0.000213
429,4.9e-05,4.4e-05,4e-05,5.4e-05,4.3e-05,5.4e-05,6.1e-05,4.9e-05,5e-05,4.4e-05,4.3e-05,4.7e-05,5.1e-05,5.7e-05,4.5e-05,5.1e-05,5.1e-05,5.8e-05,4.7e-05,5.2e-05,5.1e-05,5.6e-05,5e-05,6.1e-05,4.7e-05,4.9e-05,8.1e-05,8.6e-05,4e-05,5.2e-05,4.5e-05,4.7e-05
430,6.4e-05,4.5e-05,0.000228,6e-05,0.000113,9.4e-05,4.5e-05,4e-05,7.9e-05,7.8e-05,3.9e-05,0.00023,0.000107,6.1e-05,4e-05,3.9e-05,4.8e-05,5.2e-05,4.5e-05,6.7e-05,4.7e-05,8.3e-05,4.4e-05,4.1e-05,4.4e-05,3.8e-05,4.5e-05,4.6e-05,3.7e-05,3.8e-05,4.4e-05,3.8e-05
431,5.5e-05,7.5e-05,0.000266,0.000102,6.1e-05,8.9e-05,4e-05,4.6e-05,4e-05,4.2e-05,3.6e-05,4.8e-05,7.6e-05,6.9e-05,5.4e-05,8e-05,6.2e-05,6.3e-05,5.1e-05,4e-05,4.6e-05,4.8e-05,5.7e-05,6.7e-05,4.1e-05,3.8e-05,4.2e-05,3.7e-05,3.3e-05,4.1e-05,4.2e-05,4.5e-05
432,5.4e-05,6e-05,9.9e-05,9.3e-05,4.5e-05,5.3e-05,4.3e-05,0.000334,4.9e-05,5.5e-05,8.3e-05,7e-05,4.1e-05,4.9e-05,6.6e-05,5.4e-05,4.7e-05,4.3e-05,5.1e-05,6.6e-05,5.8e-05,5.3e-05,4.7e-05,4.6e-05,5.4e-05,4.5e-05,5e-05,3.8e-05,4.6e-05,5.1e-05,5.2e-05,8e-05
433,9.1e-05,6.1e-05,3.9e-05,4.3e-05,5.2e-05,3.4e-05,7.8e-05,7.6e-05,3.8e-05,3.8e-05,6.3e-05,4.4e-05,5.3e-05,8.1e-05,5.4e-05,4.4e-05,6.6e-05,5.3e-05,5.5e-05,5.4e-05,8.2e-05,7.5e-05,5.8e-05,9.1e-05,6.5e-05,0.000108,9e-05,5.1e-05,6.3e-05,6.5e-05,9.6e-05,6.7e-05
434,4.6e-05,4.7e-05,3.9e-05,4.7e-05,6.7e-05,5.2e-05,4.4e-05,4.4e-05,4.6e-05,4.7e-05,4.8e-05,4.7e-05,4.1e-05,5.4e-05,5.7e-05,5e-05,4.6e-05,7.3e-05,5.9e-05,6.5e-05,4.4e-05,5.8e-05,7e-05,4e-05,0.000137,4.5e-05,6.8e-05,8.9e-05,5.6e-05,9.7e-05,8.6e-05,7.9e-05
435,4.8e-05,6.4e-05,5.4e-05,4.4e-05,5.2e-05,5.5e-05,5.4e-05,5.7e-05,0.001167,5.5e-05,5.2e-05,5.4e-05,6e-05,4.6e-05,5.1e-05,6.6e-05,5.8e-05,4.9e-05,4.6e-05,4.2e-05,4.4e-05,4.5e-05,5.1e-05,4.7e-05,6.5e-05,4.9e-05,6.2e-05,9.1e-05,6e-05,5.3e-05,4.6e-05,5.3e-05
436,0.000117,6.6e-05,6.1e-05,4.3e-05,8e-05,0.000103,0.000213,4.8e-05,8.5e-05,6.6e-05,4.2e-05,0.000209,6.8e-05,7.4e-05,4.7e-05,4.8e-05,4e-05,4e-05,3.9e-05,4.7e-05,4.4e-05,5.2e-05,5.1e-05,5.1e-05,4.8e-05,4.8e-05,5.5e-05,4.3e-05,3.9e-05,3.7e-05,4.4e-05,4.4e-05
437,8e-05,5.9e-05,5.3e-05,8.3e-05,5.9e-05,7.4e-05,5.1e-05,0.000113,5.2e-05,7.2e-05,5.2e-05,5e-05,6.2e-05,4.8e-05,8.4e-05,8.3e-05,4.6e-05,4.5e-05,4.6e-05,3.9e-05,4.8e-05,5.4e-05,5.4e-05,9.6e-05,4.8e-05,4.9e-05,4.1e-05,4.8e-05,4.9e-05,4.9e-05,4.4e-05,4.7e-05
438,5e-05,5.2e-05,7.3e-05,4.5e-05,4.5e-05,4.2e-05,7e-05,6.9e-05,4.8e-05,5.2e-05,0.000104,9.7e-05,4.6e-05,5.3e-05,6.5e-05,6.5e-05,4.3e-05,5.3e-05,0.000201,4.6e-05,7.6e-05,8.1e-05,5.3e-05,7.1e-05,5.1e-05,4.7e-05,6.4e-05,3.9e-05,3.6e-05,3.8e-05,4e-05,4.4e-05
439,4.4e-05,5.2e-05,4.8e-05,5.3e-05,4.8e-05,5.5e-05,4.7e-05,4.3e-05,6.9e-05,3.8e-05,7.9e-05,7.1e-05,6.3e-05,4.2e-05,4.1e-05,5.3e-05,8.1e-05,6.3e-05,9.7e-05,8.3e-05,5.6e-05,4.9e-05,0.000119,4.6e-05,9e-05,7.7e-05,5.6e-05,6.6e-05,7.6e-05,7.8e-05,7.7e-05,6.2e-05
440,4.2e-05,4.4e-05,3.4e-05,5.5e-05,4.2e-05,5.3e-05,4e-05,9.1e-05,6.4e-05,4.4e-05,5e-05,6.3e-05,4.8e-05,5.1e-05,4.9e-05,4.6e-05,6.1e-05,6.3e-05,9.3e-05,9e-05,5.7e-05,4e-05,5.1e-05,5.6e-05,8.5e-05,7.1e-05,0.000106,0.000124,4.4e-05,0.000111,5.3e-05,7.5e-05
441,3.6e-05,4.3e-05,4.6e-05,3.4e-05,3.5e-05,5.5e-05,4.3e-05,4.1e-05,5.3e-05,0.000116,5.9e-05,6.8e-05,4.8e-05,5.4e-05,4.3e-05,3.4e-05,6.9e-05,3.9e-05,4e-05,3.9e-05,4.9e-05,4.8e-05,4.9e-05,7.7e-05,5e-05,5.1e-05,5.3e-05,6.2e-05,5.9e-05,4.1e-05,3.9e-05,6.5e-05
442,5.1e-05,9e-05,4.2e-05,4.4e-05,0.000108,0.000171,6.4e-05,5.3e-05,0.000107,9.4e-05,5.9e-05,4.5e-05,7e-05,8.9e-05,4.6e-05,4.8e-05,4.4e-05,4e-05,5.2e-05,4.5e-05,4.7e-05,4e-05,5.9e-05,5.9e-05,3.9e-05,4.9e-05,5.4e-05,4.4e-05,5e-05,5e-05,4.2e-05,4e-05
443,6.4e-05,0.000256,8.9e-05,6.8e-05,4.3e-05,6.1e-05,4.5e-05,0.000434,5.6e-05,4.6e-05,5e-05,4.5e-05,6.7e-05,6.3e-05,6.9e-05,6.2e-05,5.4e-05,4.7e-05,4.8e-05,4.7e-05,4.9e-05,5.7e-05,5.4e-05,5.4e-05,4.3e-05,4.7e-05,4e-05,4.3e-05,4.4e-05,4.1e-05,5.3e-05,6.1e-05
444,5.7e-05,5.8e-05,5.8e-05,5.2e-05,4.1e-05,5.1e-05,4.8e-05,5.2e-05,4.4e-05,4.5e-05,0.000134,8.6e-05,5e-05,4.8e-05,7.5e-05,9.5e-05,6.5e-05,8e-05,5.2e-05,4.1e-05,0.000136,6.9e-05,6.4e-05,0.000107,0.000102,0.00012,5.5e-05,6.6e-05,4.8e-05,4.8e-05,5.8e-05,4.4e-05
445,4.8e-05,4.2e-05,4.5e-05,3.7e-05,4.3e-05,5.2e-05,4.8e-05,4.6e-05,4.6e-05,5e-05,0.000119,7.1e-05,6.8e-05,4.2e-05,5.8e-05,4.7e-05,6.4e-05,7.3e-05,8.7e-05,0.000117,5.7e-05,4.6e-05,5e-05,5.2e-05,4.9e-05,7.7e-05,4.9e-05,6.9e-05,7.1e-05,6.7e-05,7.3e-05,9.3e-05
446,7.5e-05,4.3e-05,4.1e-05,5.4e-05,5.9e-05,6.1e-05,5e-05,4.4e-05,4.9e-05,4.9e-05,3.7e-05,3.7e-05,4.6e-05,3.6e-05,4.2e-05,6.3e-05,3.4e-05,5e-05,5.2e-05,5.6e-05,5.1e-05,4.5e-05,4.4e-05,5.1e-05,5.6e-05,4.7e-05,8.7e-05,0.000108,7.5e-05,7.7e-05,8.3e-05,6.1e-05
447,3.7e-05,5.4e-05,4.6e-05,4.5e-05,4.9e-05,5.7e-05,6.9e-05,5e-05,5.5e-05,6.8e-05,4.8e-05,5.1e-05,5.3e-05,6.9e-05,4.4e-05,5e-05,7.1e-05,4.2e-05,3.6e-05,4.2e-05,4.8e-05,4e-05,5.6e-05,9e-05,5.1e-05,5.7e-05,5.4e-05,5.4e-05,4.8e-05,4.1e-05,5.4e-05,4.6e-05
448,4.8e-05,5.2e-05,4.6e-05,5.4e-05,8.6e-05,8.9e-05,8.9e-05,5.1e-05,8.2e-05,0.000103,4.5e-05,4.1e-05,0.000108,5.8e-05,4.7e-05,5.1e-05,4e-05,5.5e-05,4.4e-05,4.6e-05,4.2e-05,3.4e-05,3.6e-05,4.5e-05,3.7e-05,4.1e-05,4e-05,4.1e-05,5.3e-05,4.6e-05,4.4e-05,4e-05
449,8.6e-05,7.6e-05,5.5e-05,4.6e-05,4.2e-05,5.7e-05,5.3e-05,6.8e-05,9.6e-05,5.2e-05,4.1e-05,5.6e-05,6.2e-05,6.7e-05,5.1e-05,8.9e-05,4.2e-05,4.8e-05,4e-05,3.6e-05,5.9e-05,0.000105,4.8e-05,4.5e-05,4.9e-05,5e-05,6.2e-05,3.6e-05,4.3e-05,4.5e-05,5e-05,5e-05
450,6.2e-05,7.5e-05,5.3e-05,5e-05,4.9e-05,3.8e-05,3.5e-05,4.2e-05,5.4e-05,4.9e-05,7.6e-05,0.0001,5.3e-05,5.2e-05,7.1e-05,9.3e-05,4.4e-05,4e-05,5.9e-05,4.6e-05,3.3e-05,3.8e-05,4.2e-05,4.8e-05,5.4e-05,6e-05,3.4e-05,4.3e-05,5.4e-05,4.6e-05,5.4e-05,8.3e-05
451,4.1e-05,7.1e-05,4e-05,4.8e-05,4.1e-05,4e-05,4.1e-05,5.6e-05,5.1e-05,6.2e-05,6.5e-05,5.4e-05,4.6e-05,6.5e-05,4.4e-05,4.2e-05,5.6e-05,4.2e-05,7.8e-05,8.4e-05,4.9e-05,4.4e-05,5e-05,4.7e-05,5.2e-05,6.5e-05,5e-05,4.9e-05,7.2e-05,8.4e-05,7.8e-05,6.3e-05
452,4.2e-05,5.3e-05,3.8e-05,3.6e-05,4.7e-05,0.000152,7.7e-05,0.0001,4.6e-05,4.6e-05,4.9e-05,4.5e-05,3.9e-05,5.9e-05,4.7e-05,4.4e-05,6.2e-05,8.5e-05,6.3e-05,4e-05,4.4e-05,4.8e-05,9.1e-05,6.7e-05,3.4e-05,4.9e-05,9.2e-05,0.000112,5.8e-05,7.8e-05,9.6e-05,9.4e-05
453,4.8e-05,4.7e-05,4.9e-05,4.1e-05,7.4e-05,4.9e-05,4.9e-05,5.8e-05,6e-05,5.7e-05,4.2e-05,6.1e-05,4.2e-05,5.1e-05,4.5e-05,4.5e-05,4.5e-05,4e-05,4.9e-05,3.9e-05,4.4e-05,4.2e-05,4.2e-05,5.9e-05,4.4e-05,4.3e-05,5.6e-05,6.9e-05,5e-05,3.7e-05,5.5e-05,4.7e-05
454,3.7e-05,3.4e-05,4.3e-05,4.3e-05,5.7e-05,6.2e-05,5.4e-05,5.3e-05,6.6e-05,8.4e-05,4.9e-05,4.1e-05,9.5e-05,0.000126,4.8e-05,4.4e-05,5e-05,4.4e-05,5.3e-05,4.3e-05,5.2e-05,6.2e-05,5.4e-05,8.1e-05,4.3e-05,4.7e-05,4.1e-05,3.9e-05,4.6e-05,4.7e-05,6.5e-05,4.7e-05
455,6.3e-05,4.8e-05,0.000113,0.000116,3.9e-05,5.4e-05,3.7e-05,4e-05,4.8e-05,4.5e-05,4.5e-05,4.9e-05,6.5e-05,3.9e-05,8.6e-05,7.9e-05,6.7e-05,0.000506,8.4e-05,4.8e-05,5.1e-05,6.4e-05,5.8e-05,5.4e-05,7.8e-05,7.9e-05,4.4e-05,5.3e-05,5.2e-05,5.1e-05,6.2e-05,6.2e-05
456,4.3e-05,4.3e-05,4e-05,3.6e-05,4.2e-05,4.8e-05,5.2e-05,5.2e-05,5.3e-05,6.7e-05,0.000138,7.5e-05,5.3e-05,4.8e-05,0.000125,0.000169,4.4e-05,4.5e-05,9.6e-05,0.00012,3.1e-05,0.000181,5.4e-05,4.1e-05,5.3e-05,7.1e-05,5.4e-05,4.7e-05,4.1e-05,4.5e-05,4.2e-05,5.5e-05
457,5.7e-05,4.9e-05,5.2e-05,4.8e-05,6.1e-05,4.8e-05,5.2e-05,5.3e-05,4.9e-05,5.7e-05,7.9e-05,8.2e-05,4.6e-05,5.4e-05,4e-05,5.4e-05,3.5e-05,4.8e-05,5.8e-05,5.3e-05,4.8e-05,4.4e-05,4.8e-05,6.8e-05,3.8e-05,4.8e-05,3.5e-05,0.000194,7e-05,0.000203,0.000125,0.000124
458,3.9e-05,3.8e-05,5.2e-05,4.7e-05,4.2e-05,6.4e-05,5.9e-05,5.2e-05,5.5e-05,5.9e-05,5e-05,4.8e-05,4.1e-05,6.1e-05,5.4e-05,5.5e-05,5.3e-05,4.6e-05,5.4e-05,4.7e-05,5.6e-05,6.6e-05,0.000103,0.000137,4.4e-05,4.2e-05,5.9e-05,0.000113,5.3e-05,7e-05,0.000178,0.000164
459,4.1e-05,4.3e-05,3.5e-05,4.3e-05,4.8e-05,4.8e-05,4.2e-05,4.5e-05,8.1e-05,9.9e-05,6e-05,6.8e-05,4.3e-05,3.9e-05,6.2e-05,9.9e-05,5.2e-05,4.3e-05,7.2e-05,6e-05,9.2e-05,6.2e-05,3e-05,4.8e-05,4.6e-05,5.7e-05,5.6e-05,7e-05,4e-05,4.5e-05,3.7e-05,4.2e-05
460,3.8e-05,4.9e-05,5e-05,8.5e-05,5e-05,6e-05,4.6e-05,5e-05,4.2e-05,4.7e-05,3.8e-05,4.6e-05,6.2e-05,5.2e-05,4.1e-05,3.6e-05,9.4e-05,6.2e-05,3.7e-05,8.9e-05,7.1e-05,8e-05,7.5e-05,6.1e-05,6.8e-05,6e-05,5.2e-05,3.7e-05,4.2e-05,5.2e-05,4.1e-05,4.9e-05
461,6.9e-05,8.1e-05,7.6e-05,8.3e-05,5.2e-05,4.5e-05,4.3e-05,0.000531,4.6e-05,4.8e-05,4.2e-05,5e-05,5.9e-05,6.4e-05,7.4e-05,7e-05,5.7e-05,5.2e-05,3.6e-05,5.1e-05,6.5e-05,7e-05,3.9e-05,4e-05,4.3e-05,7.1e-05,4.6e-05,3.8e-05,4.6e-05,3.7e-05,5e-05,3.6e-05
462,5.6e-05,6.1e-05,5.5e-05,5.3e-05,4e-05,5.2e-05,4.9e-05,4.4e-05,8e-05,4.1e-05,9.2e-05,9.1e-05,4.3e-05,4.4e-05,8.3e-05,9.3e-05,4.5e-05,4.9e-05,9e-05,7.8e-05,4.5e-05,7.5e-05,0.000136,3.9e-05,3.8e-05,4.5e-05,3.9e-05,8.5e-05,5.2e-05,8.4e-05,3.6e-05,4.2e-05
463,5.7e-05,0.000199,4.1e-05,4.9e-05,4.1e-05,4.9e-05,6.7e-05,6.1e-05,4.7e-05,6.1e-05,0.000111,7.3e-05,3.5e-05,5.5e-05,5e-05,5e-05,4.3e-05,4.1e-05,3.9e-05,4.4e-05,3.8e-05,4.5e-05,4.7e-05,5.3e-05,6.2e-05,6e-05,6.1e-05,6.9e-05,8.5e-05,0.000106,5.6e-05,8.4e-05
464,5.5e-05,5.2e-05,5e-05,4.8e-05,4.3e-05,4.7e-05,9.3e-05,6.5e-05,8.3e-05,7.2e-05,3.9e-05,3.9e-05,4.4e-05,0.000147,3.8e-05,4.9e-05,4.5e-05,6.8e-05,4.3e-05,5.2e-05,5.3e-05,3.3e-05,5.1e-05,5.2e-05,4.1e-05,5.4e-05,5.3e-05,5.4e-05,5.3e-05,4.4e-05,5.9e-05,6.5e-05
465,5.3e-05,0.000116,4.1e-05,4.6e-05,4.9e-05,5.9e-05,4.8e-05,4.4e-05,4.7e-05,5.6e-05,3.8e-05,4.8e-05,4.8e-05,0.000233,5.7e-05,5.5e-05,6.4e-05,5.3e-05,0.000112,5.7e-05,5.4e-05,4.8e-05,6e-05,5.8e-05,5.9e-05,8.6e-05,7.8e-05,8.8e-05,4.6e-05,6.1e-05,0.000123,5.5e-05
466,4.2e-05,3.8e-05,6.6e-05,6.1e-05,5.8e-05,4.5e-05,5.7e-05,4.1e-05,4.7e-05,5.9e-05,7.2e-05,4.8e-05,8.4e-05,6.2e-05,3.5e-05,5.2e-05,7e-05,0.000132,4.4e-05,4.3e-05,8.4e-05,8.4e-05,4.6e-05,4.2e-05,4.9e-05,4.5e-05,0.000103,5.1e-05,5.8e-05,7.1e-05,5e-05,5.7e-05
467,5.6e-05,6e-05,8.7e-05,8.9e-05,4.4e-05,5.7e-05,7.4e-05,9.3e-05,4.3e-05,5.2e-05,4.2e-05,4e-05,5.9e-05,7.5e-05,6.5e-05,6.7e-05,4.5e-05,5.1e-05,0.000108,8.6e-05,4.4e-05,5.1e-05,4.3e-05,4.4e-05,5.2e-05,5.2e-05,4.9e-05,5.1e-05,5.6e-05,5.1e-05,7.3e-05,4.5e-05
468,9.2e-05,7.3e-05,3.8e-05,5.2e-05,5.7e-05,4.8e-05,9.2e-05,9.3e-05,5.5e-05,7.2e-05,9.3e-05,7.4e-05,5.6e-05,6.5e-05,7.1e-05,0.000138,4.7e-05,4.8e-05,6.6e-05,8.9e-05,4.9e-05,4.1e-05,7.5e-05,6e-05,3.9e-05,6e-05,4.8e-05,5.6e-05,0.000105,0.000173,4.8e-05,4.8e-05
469,3.9e-05,4.8e-05,5e-05,5.6e-05,4.1e-05,5e-05,7.3e-05,4.6e-05,3.6e-05,5.9e-05,6.2e-05,7.7e-05,4.3e-05,4.3e-05,4.8e-05,3.8e-05,4.5e-05,4e-05,4.1e-05,5.3e-05,6.3e-05,4.7e-05,6.3e-05,5.8e-05,3.2e-05,4.9e-05,3.6e-05,5e-05,5.4e-05,7.4e-05,8.9e-05,8.5e-05
470,4.2e-05,3.9e-05,3.9e-05,4.4e-05,4.3e-05,4.7e-05,3.9e-05,4.6e-05,8.7e-05,0.000102,4.1e-05,4.4e-05,4.3e-05,4.8e-05,4e-05,6.2e-05,4.5e-05,4.6e-05,8.8e-05,4.7e-05,5.2e-05,6.5e-05,4.5e-05,7.3e-05,6.7e-05,0.000539,8.4e-05,7.4e-05,3.2e-05,5.3e-05,5.9e-05,6.9e-05
471,5.7e-05,4e-05,2.8e-05,5e-05,7e-05,6.7e-05,3.9e-05,4.7e-05,4.2e-05,3.8e-05,3.9e-05,3.8e-05,4.4e-05,4.1e-05,3.3e-05,6.7e-05,6.7e-05,4e-05,4.8e-05,3.5e-05,6.5e-05,0.000315,5.5e-05,7.1e-05,7e-05,7.2e-05,5.6e-05,6.2e-05,4.2e-05,5.1e-05,5.1e-05,4.7e-05
472,3.9e-05,4.4e-05,7.2e-05,6.9e-05,6.8e-05,5e-05,4.6e-05,3.3e-05,4.1e-05,3.8e-05,5.4e-05,4.2e-05,0.00014,6.9e-05,4.4e-05,3.7e-05,6.7e-05,7.1e-05,4.3e-05,6.8e-05,7.1e-05,0.000439,4.3e-05,4.6e-05,4.5e-05,4e-05,3.8e-05,4.9e-05,4.1e-05,4e-05,4e-05,3.5e-05
473,7.2e-05,0.000267,0.000111,0.000171,5.3e-05,6.3e-05,4.4e-05,5.7e-05,4.8e-05,4.3e-05,5.4e-05,4e-05,0.000701,4.4e-05,0.000141,5.9e-05,4.7e-05,5.2e-05,8.4e-05,6.2e-05,4e-05,3.4e-05,4e-05,3.7e-05,5.9e-05,5.1e-05,4.6e-05,4.4e-05,5.2e-05,4.1e-05,4.8e-05,6.1e-05
474,4.2e-05,0.000195,4.6e-05,3.8e-05,3.3e-05,6.4e-05,8.1e-05,0.000206,5.1e-05,7.2e-05,5e-05,0.000104,5.8e-05,5.1e-05,7.2e-05,0.000107,4e-05,0.000173,4.4e-05,5.4e-05,5.2e-05,4.8e-05,7.6e-05,0.000109,3.1e-05,2.7e-05,3.8e-05,3.1e-05,3e-05,2.9e-05,4.1e-05,3.4e-05
475,3e-05,2.5e-05,2.3e-05,3e-05,2.4e-05,2.2e-05,2.3e-05,2.1e-05,1.3e-05,1.6e-05,2.9e-05,0,2e-05,2e-05,0,1e-05,5.9e-05,4e-05,4.1e-05,6.3e-05,4.9e-05,5.5e-05,3.9e-05,4.2e-05,0,2.9e-05,0,0,0,0,3.1e-05,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4e-05,2e-05,1.7e-05,2e-05,2e-05,1.8e-05,2.7e-05,1.8e-05,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
479,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
