avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
424,6.4e-05,5.1e-05,4.6e-05,4e-05,7.8e-05,9.4e-05,5.9e-05,6e-05,0.000132,7.7e-05,5e-05,3.8e-05,0.000106,8.8e-05,4.7e-05,3.6e-05,7e-05,9.2e-05,7.1e-05,8.1e-05,4e-05,4.8e-05,4.7e-05,4.2e-05,4.6e-05,4.1e-05,5.1e-05,4.1e-05,4.1e-05,4e-05,6.4e-05,5.4e-05
425,8.5e-05,8.6e-05,0.000106,6.6e-05,6.7e-05,4.5e-05,4.5e-05,4.1e-05,5.7e-05,5.5e-05,4.8e-05,4.7e-05,5.9e-05,0.000102,7.7e-05,7.4e-05,6.4e-05,4.9e-05,4.9e-05,4.6e-05,4.5e-05,5.1e-05,4.5e-05,5.5e-05,4.2e-05,3.9e-05,4.6e-05,3.9e-05,3.9e-05,4.1e-05,3.8e-05,4.3e-05
426,7.9e-05,0.000443,8.1e-05,7e-05,5.4e-05,4.9e-05,6e-05,7.6e-05,4.7e-05,5.1e-05,8.8e-05,0.000109,6.1e-05,4.8e-05,9.1e-05,0.000196,4.4e-05,5.2e-05,6.3e-05,4e-05,4.3e-05,3.8e-05,4.3e-05,5.4e-05,4.3e-05,3.4e-05,4.8e-05,4.5e-05,3.2e-05,3.7e-05,3.9e-05,3.4e-05
427,5.8e-05,5.6e-05,5e-05,4.6e-05,4.9e-05,4.7e-05,6.7e-05,6.5e-05,5.3e-05,4.4e-05,5.8e-05,5.7e-05,9.5e-05,4.7e-05,5.3e-05,5.5e-05,0.000117,4.9e-05,4.7e-05,4.6e-05,0.000119,0.000125,6.8e-05,5.6e-05,0.000116,3.9e-05,3.3e-05,4.2e-05,0.000101,8.4e-05,8.6e-05,6.2e-05
428,4.1e-05,4.6e-05,5e-05,6.4e-05,4e-05,3.5e-05,4.5e-05,6.9e-05,6.2e-05,8.7e-05,6.9e-05,4.2e-05,5.2e-05,5.7e-05,5e-05,4.5e-05,8.3e-05,0.0001,5.2e-05,4.7e-05,6.3e-05,7e-05,0.000113,8.8e-05,9.7e-05,7.6e-05,8.4e-05,0.00011,8.2e-05,9.3e-05,8.5e-05,0.000154
429,4.5e-05,6.1e-05,4.6e-05,5.2e-05,4.1e-05,5.9e-05,5.2e-05,5.9e-05,5.8e-05,5.1e-05,4.5e-05,4.1e-05,5.3e-05,4.5e-05,4.4e-05,4.9e-05,6.1e-05,6.2e-05,5e-05,6e-05,7.5e-05,4e-05,6e-05,7.5e-05,5.1e-05,5.1e-05,6.7e-05,8.3e-05,5.2e-05,5e-05,4.8e-05,4.6e-05
430,0.000154,5.5e-05,7.6e-05,4.1e-05,0.000145,0.000105,5.6e-05,4.5e-05,0.000105,7.3e-05,4.5e-05,3.9e-05,0.000113,7.5e-05,3.8e-05,5.7e-05,4.8e-05,4.8e-05,4.1e-05,4e-05,4.4e-05,7.5e-05,4.7e-05,3.8e-05,4.2e-05,3.8e-05,4.6e-05,3.9e-05,3.7e-05,4.7e-05,4e-05,4.1e-05
431,6.7e-05,6.1e-05,6.3e-05,9.5e-05,8.1e-05,6.6e-05,6.3e-05,4.8e-05,4e-05,4.6e-05,3.2e-05,4.5e-05,0.00011,5.3e-05,0.000102,6.5e-05,5.6e-05,4.7e-05,4.9e-05,5.1e-05,4.5e-05,8.1e-05,5.5e-05,0.000143,3.9e-05,3.9e-05,4.1e-05,5.1e-05,3.7e-05,4.1e-05,4e-05,4.4e-05
432,9.9e-05,5.4e-05,8.3e-05,7.3e-05,4.9e-05,5.6e-05,4.9e-05,4.5e-05,5.3e-05,5.2e-05,7.9e-05,6.6e-05,4.6e-05,5.3e-05,0.00011,6.2e-05,5e-05,5.9e-05,3.9e-05,4.8e-05,6.1e-05,5.8e-05,0.000111,4.8e-05,6.7e-05,5.3e-05,4.9e-05,3.6e-05,5e-05,4.1e-05,5.4e-05,4.4e-05
433,9e-05,7.7e-05,6.1e-05,4.4e-05,4.7e-05,3.8e-05,7.7e-05,0.000136,4.2e-05,3.8e-05,4.3e-05,4.7e-05,3.8e-05,4.7e-05,3.7e-05,4e-05,5.8e-05,7.3e-05,5.5e-05,4.4e-05,7.5e-05,0.000102,5.4e-05,0.000107,8.9e-05,8.7e-05,3.8e-05,3.1e-05,7.2e-05,0.000155,6.2e-05,8.8e-05
434,4.8e-05,4.2e-05,4.3e-05,5.2e-05,4.6e-05,4.5e-05,4.7e-05,5.5e-05,4.9e-05,4.5e-05,5.2e-05,5.2e-05,4.4e-05,4.6e-05,4.4e-05,5.2e-05,9.3e-05,9.4e-05,5.7e-05,6.3e-05,4.2e-05,4.5e-05,3.7e-05,4.2e-05,0.000108,4.5e-05,6.7e-05,7.2e-05,6.8e-05,6.9e-05,7.7e-05,7.7e-05
435,5e-05,5.8e-05,4.2e-05,7.3e-05,4.5e-05,7.7e-05,4.2e-05,4.7e-05,0.000397,3.9e-05,6.7e-05,5.4e-05,4.6e-05,5.3e-05,7.7e-05,5.7e-05,6.8e-05,4.8e-05,4.7e-05,4e-05,4.3e-05,3.6e-05,4.9e-05,5e-05,5.5e-05,4.3e-05,5.7e-05,8.5e-05,5.8e-05,4.4e-05,4.5e-05,5e-05
436,3.9e-05,4.4e-05,7.7e-05,4.8e-05,6.4e-05,0.000147,0.000305,5.3e-05,8.7e-05,6.7e-05,5e-05,5e-05,6.1e-05,9.6e-05,4.4e-05,6.9e-05,5.4e-05,4.1e-05,3.9e-05,5.8e-05,4e-05,3.9e-05,6.1e-05,5e-05,4.6e-05,4.3e-05,4.3e-05,4.2e-05,4.5e-05,3.7e-05,4.9e-05,5.4e-05
437,4.3e-05,6.4e-05,6.7e-05,0.000107,5e-05,7.3e-05,0.000138,6.9e-05,4.3e-05,6e-05,5.2e-05,5.2e-05,5.1e-05,5.7e-05,7.5e-05,0.000108,4.1e-05,4e-05,9.8e-05,4e-05,4.3e-05,5.1e-05,4.6e-05,5.5e-05,5e-05,4.9e-05,4.7e-05,3.8e-05,5.2e-05,4.2e-05,4e-05,4.6e-05
438,6.7e-05,5.6e-05,5.3e-05,4.4e-05,4.4e-05,3.9e-05,5.9e-05,5.4e-05,4.6e-05,0.000114,9.8e-05,0.000102,5.1e-05,4.8e-05,0.000304,0.000205,4e-05,5.1e-05,4.5e-05,0.000109,6.7e-05,8.4e-05,4.4e-05,5.5e-05,4.5e-05,4.6e-05,6.8e-05,5.2e-05,3.1e-05,6.3e-05,4.4e-05,4.6e-05
439,4e-05,5.7e-05,3.7e-05,4.3e-05,4.4e-05,5.1e-05,4.7e-05,4.3e-05,5.3e-05,4.5e-05,5.5e-05,5.6e-05,0.00012,6.7e-05,4.4e-05,4.7e-05,7.2e-05,0.000101,7.9e-05,8.8e-05,6e-05,5.9e-05,7.5e-05,4.6e-05,6.4e-05,7.2e-05,7e-05,4.4e-05,5.3e-05,0.000264,0.000115,0.000104
440,4.1e-05,5.2e-05,8.9e-05,5e-05,4.3e-05,4.3e-05,4.6e-05,0.000108,5e-05,5.7e-05,4.7e-05,5.3e-05,4.6e-05,5.8e-05,4.4e-05,4.7e-05,5e-05,9.1e-05,0.000138,0.00012,5.8e-05,0.000111,4.5e-05,4.5e-05,8.7e-05,7.4e-05,8.3e-05,0.000114,5e-05,6.9e-05,4.9e-05,7.7e-05
441,4.1e-05,4.5e-05,4.6e-05,4.2e-05,3.1e-05,4.6e-05,3.9e-05,3.7e-05,5.6e-05,9.2e-05,6.1e-05,5.2e-05,4.4e-05,5.5e-05,5.4e-05,3.3e-05,3.6e-05,3.7e-05,4.2e-05,3.9e-05,4.2e-05,4.4e-05,4.7e-05,4.4e-05,5.1e-05,6.1e-05,9.3e-05,6.3e-05,4.1e-05,4e-05,5.4e-05,5.9e-05
442,4.7e-05,4.3e-05,4.6e-05,4.9e-05,0.000102,0.000156,7.4e-05,8.9e-05,0.000103,6.5e-05,4.5e-05,4.1e-05,6.1e-05,0.000119,4.3e-05,8.4e-05,4.8e-05,3.7e-05,7.4e-05,5.3e-05,4.5e-05,4.1e-05,5.5e-05,6e-05,3.8e-05,4.7e-05,4.5e-05,4.2e-05,4.8e-05,4.8e-05,4.7e-05,4.9e-05
443,5.6e-05,7e-05,7e-05,6.6e-05,0.000298,9.6e-05,4.6e-05,4.4e-05,5.8e-05,6.8e-05,4.7e-05,5.3e-05,5.2e-05,7.5e-05,8.1e-05,7.6e-05,4.8e-05,4.2e-05,5.5e-05,5.5e-05,4.5e-05,5.3e-05,4.5e-05,5.8e-05,4.7e-05,4.2e-05,5.3e-05,4.1e-05,3.2e-05,4.2e-05,4.7e-05,4.1e-05
444,5.3e-05,5.8e-05,6.4e-05,7.6e-05,4.3e-05,4.7e-05,4.4e-05,4.9e-05,4.1e-05,5.2e-05,6.4e-05,8.1e-05,4e-05,5.7e-05,8.2e-05,7.4e-05,6.8e-05,5.9e-05,5.9e-05,4.4e-05,8.5e-05,6e-05,7.7e-05,0.000123,0.000486,8.9e-05,6.1e-05,6.9e-05,4.9e-05,4.1e-05,6.7e-05,5.9e-05
445,4e-05,5.3e-05,4.3e-05,5.5e-05,5.3e-05,4.7e-05,4.4e-05,4.9e-05,5.4e-05,4.8e-05,0.000106,7.9e-05,5.3e-05,4.5e-05,7.3e-05,5.1e-05,6.1e-05,5.6e-05,8e-05,7.8e-05,5.1e-05,4.2e-05,3.9e-05,4.9e-05,5.2e-05,5.7e-05,4.9e-05,7.2e-05,6.2e-05,7e-05,8.1e-05,9.7e-05
446,4.9e-05,4.4e-05,4.3e-05,5.7e-05,4.7e-05,7.2e-05,5.8e-05,4.5e-05,4.5e-05,5.6e-05,4e-05,3.6e-05,4.6e-05,4.1e-05,4.6e-05,4.5e-05,4.4e-05,5.2e-05,4.3e-05,6e-05,4.7e-05,4.7e-05,4.4e-05,5.1e-05,5.7e-05,3.8e-05,7.7e-05,0.000127,7.5e-05,0.00012,7.4e-05,6.6e-05
447,4e-05,5.2e-05,4.8e-05,4.5e-05,7.8e-05,6.6e-05,5.2e-05,0.000105,5.7e-05,8.2e-05,5e-05,5.3e-05,4.8e-05,3.9e-05,4.3e-05,4.6e-05,6.7e-05,4e-05,3.7e-05,3.8e-05,4.3e-05,4.3e-05,6.3e-05,0.0001,5.8e-05,5e-05,5.3e-05,5e-05,4.5e-05,3.9e-05,0.000125,5.2e-05
448,5.3e-05,5.6e-05,4.5e-05,5.2e-05,7.7e-05,8e-05,9.8e-05,5.2e-05,0.00018,0.000124,7.6e-05,3.7e-05,6.5e-05,8.2e-05,5.6e-05,4.6e-05,4.2e-05,5e-05,4e-05,4.4e-05,3.7e-05,4.1e-05,3.8e-05,3.9e-05,4.1e-05,3.6e-05,3.6e-05,4.6e-05,4.1e-05,3.8e-05,4.3e-05,4.7e-05
449,9.7e-05,0.000112,6e-05,5.7e-05,3.7e-05,7.3e-05,5.2e-05,5.5e-05,6.4e-05,4.6e-05,4e-05,6.1e-05,6e-05,6.6e-05,5.2e-05,6.6e-05,7.6e-05,4.9e-05,4.8e-05,4.4e-05,7.4e-05,0.000134,4.5e-05,5.7e-05,4.2e-05,4.4e-05,4.6e-05,3.2e-05,5.1e-05,4.3e-05,4.4e-05,4.7e-05
450,7.4e-05,5.4e-05,4.8e-05,5.3e-05,3.6e-05,4.1e-05,4.1e-05,4.1e-05,4.9e-05,4.7e-05,9.1e-05,8.3e-05,5.4e-05,5.1e-05,8.2e-05,7e-05,0.000109,4.3e-05,5.1e-05,5.4e-05,3.3e-05,3.6e-05,4e-05,6.3e-05,7.7e-05,7e-05,3.2e-05,4.2e-05,4.4e-05,4.6e-05,7.8e-05,5.4e-05
451,4.2e-05,4.3e-05,3.6e-05,4.7e-05,3.1e-05,3.6e-05,5.7e-05,4.7e-05,5.2e-05,5.4e-05,6.6e-05,9.8e-05,4.4e-05,7.4e-05,4.8e-05,4.8e-05,5.2e-05,4.7e-05,8.8e-05,7.1e-05,4e-05,4.3e-05,4.1e-05,5.5e-05,6.4e-05,5.4e-05,5.3e-05,5.5e-05,8.3e-05,8.5e-05,8.2e-05,7.2e-05
452,4.2e-05,5e-05,4.1e-05,4.8e-05,4.7e-05,4.8e-05,5.2e-05,9.6e-05,4.8e-05,4.5e-05,5.8e-05,4.1e-05,4e-05,4.8e-05,5.1e-05,4.2e-05,5.7e-05,6.5e-05,5.6e-05,3.7e-05,4e-05,4.5e-05,6.5e-05,0.000108,4.3e-05,4.3e-05,8.4e-05,0.000109,6.4e-05,9.8e-05,9.4e-05,0.000166
453,3.8e-05,4.9e-05,4.3e-05,4.6e-05,7e-05,5.9e-05,4.9e-05,5.5e-05,6.8e-05,6.1e-05,5.7e-05,4.9e-05,5.4e-05,4.1e-05,4.7e-05,4.2e-05,4.3e-05,4e-05,4.6e-05,4.5e-05,4.5e-05,4e-05,4.3e-05,5.4e-05,4.6e-05,3.8e-05,6.4e-05,7.2e-05,5.2e-05,4.1e-05,7.1e-05,5e-05
454,4.2e-05,5.3e-05,5.5e-05,5.5e-05,5.8e-05,8.3e-05,5.1e-05,4.9e-05,5.7e-05,6.6e-05,4.4e-05,4e-05,8.5e-05,0.000184,3.8e-05,3.8e-05,5.5e-05,4.5e-05,5.8e-05,4.8e-05,5.6e-05,4.9e-05,6.5e-05,7.5e-05,6.5e-05,4.8e-05,4.8e-05,4.5e-05,4.4e-05,5.6e-05,4.2e-05,4.5e-05
455,6.9e-05,0.000117,9e-05,0.000104,4.1e-05,4e-05,3.4e-05,3.9e-05,6.3e-05,4.8e-05,4e-05,6.6e-05,6.1e-05,5.2e-05,7.6e-05,7.7e-05,6e-05,9.3e-05,9.4e-05,4.7e-05,5.4e-05,6e-05,6.1e-05,5.5e-05,6.7e-05,6.6e-05,5.8e-05,6e-05,5.4e-05,5.5e-05,6.7e-05,6.2e-05
456,4.2e-05,4.4e-05,4e-05,4.2e-05,3.8e-05,3.9e-05,4.2e-05,4.4e-05,5.1e-05,5.2e-05,7.5e-05,9.3e-05,4.4e-05,6.1e-05,6.2e-05,8.7e-05,4.7e-05,0.00022,9.2e-05,0.000171,3.7e-05,4.9e-05,4.4e-05,7.6e-05,5.8e-05,6e-05,5.8e-05,5.5e-05,4.3e-05,6.9e-05,4.4e-05,5.2e-05
457,9.8e-05,6.5e-05,4.9e-05,5.4e-05,5e-05,4.5e-05,5.2e-05,5.4e-05,6.5e-05,5.2e-05,7.5e-05,6.7e-05,4.6e-05,4.9e-05,5.9e-05,7e-05,4.3e-05,4.2e-05,5.9e-05,5.7e-05,4.3e-05,4.2e-05,4.9e-05,4.4e-05,4.6e-05,4e-05,4e-05,4.1e-05,6.7e-05,9.6e-05,0.000101,0.000111
458,3.4e-05,5.5e-05,4.5e-05,5e-05,5.1e-05,5.3e-05,6.8e-05,5.8e-05,4.7e-05,5.2e-05,5.1e-05,5.6e-05,4e-05,6.9e-05,5.5e-05,5.2e-05,5.2e-05,4.4e-05,8.6e-05,4.4e-05,4.6e-05,5.5e-05,6.8e-05,0.0001,4.1e-05,6.6e-05,5.9e-05,9e-05,5.3e-05,4.1e-05,6.4e-05,8.8e-05
459,4.2e-05,3.8e-05,3.9e-05,4.5e-05,6.4e-05,5.6e-05,4.5e-05,4.7e-05,8.7e-05,8.5e-05,5.3e-05,5.3e-05,5.7e-05,5.9e-05,4.9e-05,6.1e-05,5.1e-05,4.3e-05,6.8e-05,6.3e-05,0.000113,4.4e-05,4e-05,5.3e-05,6.1e-05,5.4e-05,6.4e-05,8e-05,4.6e-05,4.2e-05,4.7e-05,4.3e-05
460,5.2e-05,4.5e-05,4.4e-05,5.4e-05,7.9e-05,6.7e-05,5.7e-05,5.6e-05,4.3e-05,4.7e-05,3.2e-05,4.5e-05,5.1e-05,8.7e-05,3.7e-05,3.6e-05,6.8e-05,5.8e-05,5.7e-05,6.2e-05,0.000106,9.1e-05,5e-05,0.000105,5.7e-05,6.8e-05,4.3e-05,4e-05,3.7e-05,5.2e-05,4.7e-05,4.7e-05
461,7.6e-05,7.9e-05,7.5e-05,8.8e-05,4.6e-05,5.2e-05,7.2e-05,4.9e-05,4.2e-05,4.1e-05,4.6e-05,4.6e-05,5.2e-05,5e-05,9.3e-05,8e-05,4e-05,4.1e-05,4.7e-05,4e-05,6.7e-05,6.5e-05,4.4e-05,4e-05,5.1e-05,0.000116,4.7e-05,4.9e-05,4.6e-05,4e-05,4.8e-05,4.2e-05
462,8.8e-05,5.2e-05,6.8e-05,4.1e-05,3.8e-05,4.7e-05,5.1e-05,4.4e-05,8.7e-05,4.2e-05,8.5e-05,5.9e-05,4.6e-05,4.8e-05,9.4e-05,8.2e-05,4e-05,5.1e-05,9e-05,8.9e-05,5.9e-05,3.4e-05,4.3e-05,3.9e-05,3.8e-05,3.9e-05,3.9e-05,7.1e-05,7e-05,4.6e-05,3.8e-05,5.7e-05
463,0.000101,5.3e-05,4.7e-05,5.7e-05,4.1e-05,0.000125,7.4e-05,7e-05,4.1e-05,4.8e-05,9.9e-05,7.4e-05,3.6e-05,6.5e-05,4.3e-05,4.9e-05,4.3e-05,4e-05,4.4e-05,4.3e-05,3.6e-05,4.4e-05,6.8e-05,5.4e-05,5.8e-05,4.6e-05,7e-05,5e-05,0.000138,0.000127,6.4e-05,7.3e-05
464,4.8e-05,5.1e-05,5.3e-05,4.9e-05,5.1e-05,4.9e-05,7.1e-05,4.5e-05,6.4e-05,5.2e-05,4.7e-05,3.7e-05,4e-05,4.5e-05,4e-05,5.6e-05,4.2e-05,4.3e-05,4.9e-05,6.2e-05,4e-05,3.6e-05,5.7e-05,6.6e-05,4.8e-05,5.2e-05,7e-05,5.8e-05,4.6e-05,4.3e-05,5.5e-05,5.7e-05
465,4.9e-05,0.000137,5e-05,5.2e-05,0.000244,6.2e-05,4.7e-05,5.1e-05,5.3e-05,6.5e-05,3.7e-05,3.7e-05,6.4e-05,0.000252,4.5e-05,4.6e-05,5.8e-05,5.5e-05,4.6e-05,4.7e-05,5.5e-05,5.1e-05,0.000135,5.9e-05,7.1e-05,5.6e-05,6.1e-05,7.2e-05,4.8e-05,5.1e-05,0.000185,5.7e-05
466,3.5e-05,4e-05,5.4e-05,0.000101,5.3e-05,6.2e-05,4.6e-05,4.4e-05,6.4e-05,5.6e-05,5.2e-05,3.5e-05,8.8e-05,7.4e-05,3.8e-05,7.8e-05,8.9e-05,9.1e-05,3.9e-05,0.000121,8.7e-05,8.3e-05,3.9e-05,4.9e-05,5.3e-05,6.8e-05,4.7e-05,4.6e-05,5.4e-05,4.2e-05,5.4e-05,5.1e-05
467,5.2e-05,5.7e-05,9.9e-05,0.000173,5.1e-05,4.8e-05,8.9e-05,7.2e-05,7.8e-05,4.5e-05,3.9e-05,3.3e-05,0.0001,7e-05,5.6e-05,0.000103,5.1e-05,4.6e-05,8.4e-05,0.000118,5.9e-05,6.8e-05,5.2e-05,4.8e-05,5.8e-05,5e-05,5.3e-05,5e-05,5.2e-05,4.2e-05,5.4e-05,4.1e-05
468,8e-05,8.8e-05,3.7e-05,6e-05,5.4e-05,4.5e-05,9.4e-05,6.2e-05,7.4e-05,8e-05,0.000111,0.000114,4.5e-05,0.000101,7.3e-05,7.1e-05,4.5e-05,5.2e-05,5.8e-05,6.9e-05,5.6e-05,4e-05,0.00015,6.5e-05,4.1e-05,4.2e-05,5.6e-05,5.7e-05,0.000154,8.9e-05,5.7e-05,5e-05
469,5e-05,5e-05,6.2e-05,5.8e-05,4.2e-05,8.9e-05,5.3e-05,5.5e-05,3.9e-05,5.4e-05,6.9e-05,0.000139,4.4e-05,4.3e-05,4.8e-05,4e-05,4.8e-05,4.8e-05,4.5e-05,6.2e-05,6.1e-05,5e-05,4.9e-05,6.2e-05,3.9e-05,0.000249,4.6e-05,5.5e-05,6.7e-05,5.6e-05,7.5e-05,7.1e-05
470,4.5e-05,3.8e-05,3.4e-05,6.2e-05,3.7e-05,4.5e-05,0.000101,3.9e-05,5.6e-05,9.1e-05,4.7e-05,4.4e-05,4.8e-05,0.000293,4.2e-05,3.9e-05,4.4e-05,4.2e-05,4.3e-05,4.4e-05,5.3e-05,5.9e-05,5.2e-05,6.1e-05,7.6e-05,0.000157,6e-05,7.8e-05,7.5e-05,4.6e-05,5.1e-05,0.000395
471,3.8e-05,4e-05,3e-05,4.3e-05,6.1e-05,6.1e-05,4.3e-05,5.7e-05,4.6e-05,4.1e-05,4.4e-05,4.3e-05,4.7e-05,4.5e-05,3.6e-05,3.5e-05,7.4e-05,4.4e-05,3.9e-05,4.5e-05,6.4e-05,5.4e-05,5.4e-05,7.5e-05,6.6e-05,6.6e-05,5.8e-05,5.7e-05,4e-05,5.3e-05,6.4e-05,4.9e-05
472,3.4e-05,4e-05,6.8e-05,6.5e-05,5.7e-05,5.2e-05,4.1e-05,3.8e-05,3.4e-05,4.4e-05,6.4e-05,3.5e-05,0.000148,6.9e-05,3.4e-05,4.6e-05,5.5e-05,6.4e-05,5.1e-05,9.1e-05,6.9e-05,0.000256,4.4e-05,4.4e-05,4.1e-05,4.3e-05,4.2e-05,4.2e-05,4.9e-05,3.9e-05,3.6e-05,3.8e-05
473,7e-05,0.000132,7.6e-05,0.000118,5e-05,5.3e-05,4.9e-05,5.6e-05,4.3e-05,4e-05,5.4e-05,4e-05,0.000806,4e-05,0.000102,6.1e-05,4.3e-05,4.2e-05,7e-05,0.000104,4.1e-05,3.8e-05,9.6e-05,4.1e-05,4.3e-05,8e-05,6.3e-05,5.3e-05,5.4e-05,4.5e-05,4.7e-05,7.3e-05
474,5.5e-05,9.1e-05,4.7e-05,9.8e-05,4.3e-05,5e-05,6.2e-05,5.6e-05,5.5e-05,5.8e-05,4e-05,4.8e-05,4.3e-05,6.6e-05,7.3e-05,0.000117,4e-05,3.8e-05,4e-05,5.9e-05,4.8e-05,4.1e-05,0.000175,7.8e-05,8.6e-05,4.1e-05,4.3e-05,6e-05,2.6e-05,2.6e-05,6e-05,3.3e-05
475,3e-05,2.3e-05,3.1e-05,2.7e-05,1.9e-05,2e-05,2.6e-05,2.4e-05,1.5e-05,0,0,1.8e-05,2.2e-05,0,2.9e-05,9e-06,4.6e-05,4e-05,3.9e-05,4.2e-05,3.5e-05,6.7e-05,4.5e-05,4.9e-05,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2e-05,2.7e-05,2.5e-05,1.8e-05,2.6e-05,2.2e-05,2.8e-05,2e-05,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
479,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
