stat_bytes_avail,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
455,476456120320,459122630656,458836905984,472562499584,479565684736,459916734464,468811571200,454271639552,467269918720,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595782656,461490483200,458586234880,474884276224,460382855168,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
456,476456120320,459122630656,458836905984,472562499584,479565684736,459916734464,468811571200,454271639552,467269918720,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595782656,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996487168,466752159744,453241176064,456212389888
457,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454123999232,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595782656,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996487168,466752159744,453241176064,456212389888
458,476456120320,459122630656,458836905984,472562499584,479565623296,459916795904,468811571200,454123999232,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595782656,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996487168,466752159744,453093474304,456212389888
459,476456120320,459122630656,458836905984,472562499584,479565623296,459916795904,468811509760,454123999232,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836022784,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453093474304,456064749568
460,476456120320,458975051776,458836905984,472562499584,479565623296,459916795904,468811509760,454123999232,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836022784,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454555447296,464996548608,466752159744,453093535744,456064749568
461,476456120320,458975051776,458836905984,472562499584,479565623296,459916795904,468811509760,454123999232,467269980160,461942763520,465595990016,467091599360,467988533248,447896514560,461993771008,477143781376,460087873536,476672679936,463796871168,458843123712,467836084224,458595844096,461490483200,458438594560,474884276224,460382916608,470894653440,454555447296,464996548608,466752098304,453093535744,456064749568
462,476456120320,458975051776,458836905984,472562499584,479565623296,459769155584,468811509760,454123999232,467122339840,461942763520,465595990016,467091599360,467988533248,447896514560,461993832448,477143781376,460087873536,476672679936,463796871168,458843123712,467836084224,458595844096,461490483200,458438594560,474884276224,460382916608,470894653440,454555447296,464996548608,466752098304,453093535744,456064749568
463,476456120320,458975051776,458836905984,472562499584,479565623296,459769094144,468811509760,454123999232,467122339840,461795123200,465595990016,467091599360,467988471808,447896514560,461993832448,477143781376,459940233216,476672679936,463796871168,458843123712,467836084224,458595844096,461490483200,458438594560,474884276224,460382916608,470894653440,454555447296,464848908288,466752098304,453093535744,456064749568
464,476456120320,458975051776,458836905984,472562499584,479565684736,459769094144,468663930880,454123999232,467122339840,461795123200,465595990016,467091599360,467988471808,447896514560,461993832448,477143781376,459940233216,476672679936,463796871168,458843123712,467836084224,458448203776,461490483200,458438594560,474884276224,460235276288,470894653440,454555447296,464848908288,466752098304,453093535744,456064749568
465,476456120320,458975051776,458836905984,472562499584,479565684736,459769094144,468663930880,454123999232,467122339840,461795123200,465448349696,467091599360,467988471808,447896514560,461993832448,477143781376,459940233216,476672679936,463796871168,458843123712,467836084224,458448203776,461490483200,458438594560,474884276224,460235276288,470894653440,454555447296,464848908288,466604519424,453093535744,456064749568
466,476456120320,458975051776,458689265664,472562499584,479565684736,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,467091599360,467988471808,447896514560,461993832448,477143781376,459940233216,476672679936,463796871168,458843123712,467836084224,458448203776,461490483200,458438594560,474884276224,460235276288,470894653440,454555447296,464848908288,466604519424,453093535744,456064749568
467,476456120320,458974990336,458689265664,472562499584,479565684736,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,466944020480,467988471808,447896514560,461993832448,477143781376,459940233216,476672679936,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470894653440,454555447296,464848908288,466604519424,453093535744,456064749568
468,476456120320,458974990336,458689265664,472562499584,479565684736,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,466944020480,467988471808,447896514560,461993832448,477143781376,459940233216,476672679936,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470894653440,454555447296,464848908288,466604519424,453093535744,456064749568
469,476456120320,458974990336,458689265664,472562499584,479565684736,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,466944020480,467840831488,447896514560,461993832448,477143781376,459940233216,476672679936,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470894653440,454555447296,464848908288,466604519424,453093535744,456064749568
470,476308480000,458974990336,458689265664,472414859264,479565684736,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,466944020480,467840831488,447896514560,461993832448,477143781376,459940233216,476672618496,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470747013120,454555447296,464848908288,466604519424,453093535744,456064749568
471,476308480000,458975051776,458689265664,472414859264,479565684736,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,466944020480,467840831488,447896514560,461993832448,477143781376,459940233216,476672679936,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470747013120,454555447296,464848908288,466604519424,453093535744,456064749568
472,476308480000,458975051776,458689204224,472414859264,479565684736,459769155584,468663869440,454123999232,467122339840,461795123200,465448349696,466944020480,467840831488,447896514560,461993832448,477143781376,459940233216,476672679936,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470747013120,454555447296,464848908288,466604457984,453093535744,456064749568
473,476308480000,458975051776,458689265664,472414859264,479565684736,459769155584,468663869440,454123999232,467122339840,461795123200,465448349696,466944020480,467840831488,447896391680,461993832448,477143781376,459940233216,476672679936,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470747013120,454555447296,464848908288,466604457984,453093474304,456064749568
474,476308480000,458975051776,458689265664,472414859264,479418044416,459769155584,468663869440,454123999232,467122339840,461795123200,465448349696,466944020480,467840831488,447896391680,461993832448,477143781376,459940233216,476672679936,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470747013120,454555447296,464848908288,466604457984,453093474304,456064749568
475,476308480000,458975051776,458689204224,472414859264,479418044416,459769155584,468663869440,454123999232,467122339840,461795123200,465448349696,466944020480,467840892928,447896391680,461993832448,477143781376,459940233216,476672679936,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470747013120,454555447296,464848908288,466604457984,453093474304,456064749568
476,476308480000,458975051776,458689204224,472414859264,479418044416,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,466944020480,467840892928,447896391680,461993832448,477143781376,459940233216,476672679936,463649230848,458843062272,467688443904,458448203776,461342842880,458438594560,474884276224,460235276288,470747013120,454555447296,464848908288,466604457984,453093474304,456064749568
477,476308480000,458975051776,458689265664,472414859264,479418044416,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,466944020480,467840892928,447896514560,461993832448,476996141056,459940233216,476672679936,463649230848,458843062272,467688443904,458448203776,461342842880,458438594560,474736635904,460235276288,470747013120,454555447296,464848908288,466604519424,453093474304,456064749568
478,476308480000,458975051776,458689265664,472414859264,479418044416,459769155584,468663930880,454123999232,467122339840,461795123200,465448349696,466944020480,467840892928,447896514560,461993832448,476996141056,459940233216,476672679936,463649230848,458843062272,467688443904,458448203776,461342842880,458438594560,474736635904,460235276288,470747013120,454555447296,464848908288,466604519424,453093535744,456064749568
479,476308480000,458975051776,458689265664,472414859264,479418044416,459769155584,468663930880,454123999232,Null,Null,Null,Null,Null,Null,Null,Null,459940233216,476525039616,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,Null,Null,Null,Null,Null,Null,Null,Null
480,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,459940233216,476525039616,463649230848,458843123712,467688443904,458448203776,461342842880,458438594560,Null,Null,Null,Null,Null,Null,Null,Null
