stat_bytes_used,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
326,473138540544,490509774848,490795278336,477032153088,470029041664,489677660160,480782974976,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501638107136,487536635904,472450883584,489588924416,472921993216,485883584512,490603724800,481758515200,490998628352,488103931904,491095789568,474710421504,489211596800,478700032000,494975520768,484598071296,482842374144,496391327744,493468401664
327,473138540544,490509774848,490795278336,477032153088,470029041664,489677660160,480782974976,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501638107136,487536635904,472450883584,489588924416,472921993216,485883584512,490603724800,481758515200,490998566912,488103931904,491095789568,474710421504,489211596800,478700032000,494975459328,484598071296,482842374144,496391327744,493468401664
328,473138540544,490509774848,490795278336,477032153088,470029041664,489677660160,480782974976,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501638107136,487536635904,472450883584,489588924416,472921993216,485883584512,490603724800,481758515200,490998566912,488103931904,491095789568,474710421504,489211596800,478700032000,494975459328,484598071296,482842374144,496391327744,493468401664
329,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501638107136,487536697344,472450883584,489588924416,472921993216,485883584512,490603724800,481758515200,490998566912,488103931904,491095789568,474710421504,489211596800,478700032000,494975459328,484598071296,482842374144,496391266304,493468401664
330,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501638107136,487536697344,472450883584,489588985856,472921993216,485883625472,490603724800,481758515200,490998566912,488103931904,491095789568,474710421504,489211596800,478700032000,494975459328,484598132736,482842435584,496391266304,493468401664
331,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501819387904,487536635904,472450883584,489588985856,472921993216,485883625472,490603724800,481758515200,490998566912,488103931904,491095789568,474710482944,489211596800,478700032000,494975520768,484598132736,482842435584,496391266304,493468401664
332,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501819387904,487536635904,472450883584,489588985856,472921993216,485883625472,490603724800,481758515200,490998566912,488103931904,491095789568,474710482944,489211658240,478700032000,494975520768,484598132736,482842435584,496391266304,493468401664
333,473138540544,490509774848,490795278336,477032153088,470029041664,489677660160,480782974976,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501819387904,487536635904,472450883584,489588924416,472921993216,485883625472,490603786240,481758515200,490998566912,488103931904,491095789568,474710421504,489211658240,478700032000,494975520768,484598132736,482842435584,496391266304,493468463104
334,473138540544,490509774848,490795278336,477032153088,470029041664,489677660160,480783036416,495404937216,482324520960,487651659776,483998613504,482502819840,481605951488,501819387904,487536635904,472450883584,489588924416,472921993216,485883584512,490603786240,481758515200,490998566912,488103931904,491095789568,474710421504,489211658240,478700032000,494975459328,484598132736,482842435584,496391266304,493468463104
335,473138540544,490509774848,490795278336,477032153088,470029041664,489677660160,480783036416,495586217984,482324520960,487651659776,483998613504,482502819840,481605951488,501819387904,487536635904,472450883584,489588924416,472921993216,485883584512,490603724800,481758515200,490998566912,488103931904,491095789568,474710421504,489211658240,478700032000,494975459328,484598071296,482842435584,496391266304,493468401664
336,473138540544,490509774848,490795278336,477032153088,470029041664,489677660160,480783036416,495586217984,482324520960,487651659776,483998613504,482502819840,481605951488,501493805056,487536635904,472450883584,489588924416,472921993216,485883584512,490603724800,481758515200,490998566912,488103931904,491095789568,474710421504,489211658240,478700032000,494975459328,484598071296,482842312704,496391266304,493468401664
337,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495586217984,482324520960,487651659776,483998613504,482502819840,481605951488,501493805056,487536635904,472450883584,489588924416,472921993216,485883584512,490603724800,481758515200,490998566912,488103931904,491095851008,474710421504,489211658240,478700032000,494975459328,484598071296,482842312704,496391266304,493468401664
338,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495586217984,482324520960,487651659776,483998613504,482502819840,481605951488,501493805056,487536635904,472450883584,489588924416,472921993216,485883584512,490603724800,481758576640,490998566912,488103931904,491095789568,474710421504,489211596800,478700032000,494975459328,484598071296,482842312704,496673058816,493468401664
339,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495586217984,482324520960,487651659776,484179894272,482502819840,481605951488,501568344064,487751602176,472450883584,489588924416,472921993216,485883584512,490603724800,481758576640,490998566912,488103931904,491095789568,474710421504,489211596800,478700032000,494975459328,484598071296,482842312704,496673058816,493468401664
340,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495586217984,482324520960,487651659776,484179894272,482502819840,481605951488,501568344064,487751602176,472450883584,489588924416,472921993216,485883584512,490785005568,481758576640,490998566912,488103931904,491095789568,474710421504,489211596800,478700032000,494783934464,484598132736,482842312704,496673058816,493750611968
341,473138540544,490509774848,490795278336,477032153088,470029041664,489677598720,480782974976,495303421952,482539487232,487651659776,484179894272,482502819840,481605951488,501568344064,487751602176,472450883584,489588924416,472921993216,485883584512,490886062080,481758576640,491213533184,488103931904,491095789568,474710421504,489211596800,478700032000,494792577024,484598132736,482842312704,496673058816,493750611968
342,473138540544,490509774848,490714992640,477032153088,470029041664,489471070208,480997941248,495303421952,482539487232,487651659776,484179894272,482502819840,481605951488,501568344064,487751602176,472450883584,489738620928,472921993216,485883584512,490886062080,481758515200,491213533184,488103931904,490915180544,474710482944,489211596800,478700032000,494792577024,484813037568,482842312704,496266104832,493750611968
343,473138540544,490360905728,490714992640,477032153088,470029041664,489471070208,480997941248,495303421952,482539487232,487651659776,484179894272,482502819840,481605951488,501658279936,487751602176,472450883584,489870999552,472921993216,485883584512,490886062080,481758515200,491213533184,488103931904,490938654720,474710482944,489211596800,478700032000,494792577024,484813037568,482842312704,496289579008,493330595840
344,473138601984,490360905728,490714992640,477032153088,470029041664,489471070208,480997941248,495303421952,482539487232,487651659776,483791876096,482502819840,481821040640,501696692224,487430815744,472450883584,489870999552,472921993216,485883584512,490886062080,481758515200,491213533184,488103931904,490938654720,474710421504,489493803008,478700032000,494792577024,484391317504,482842312704,496289579008,493330595840
345,473138540544,490360905728,490714992640,477032153088,470029041664,489471070208,480576294912,495303421952,482117988352,487651659776,483791876096,482502819840,481821040640,501696692224,487430815744,472450883584,489870999552,472921993216,485883584512,490886062080,481922953216,491213533184,488318959616,490938654720,474710421504,489493803008,478700032000,494914240512,484391317504,482842312704,496321650688,493330595840
346,473138540544,490360905728,490689302528,477032153088,470029041664,489471070208,480576294912,495418789888,482117988352,487445102592,483791876096,482502819840,481821040640,501696692224,487430815744,472450883584,489870999552,472921993216,485883584512,490397102080,481922953216,490792022016,488318959616,490938654720,474710421504,489493803008,478700032000,494914240512,484391317504,482842312704,496321650688,493330595840
347,473138540544,490360905728,490715041792,477032153088,470029041664,489471131648,480576294912,495418789888,482117988352,487445102592,483791876096,482296205312,481821040640,501696692224,487430815744,472450883584,489472450560,472921993216,486098550784,490397102080,481922953216,490792022016,488318959616,491028414464,474710421504,489004949504,478700032000,494914240512,484391317504,482842312704,496321650688,493413822464
348,473353568256,490360905728,490715041792,476825366528,470029041664,489471131648,480576294912,495418789888,482117988352,487445102592,483791876096,482296205312,481399332864,501786324992,487430815744,472450883584,489472450560,472921993216,486098550784,490397102080,481922953216,490792022016,487897382912,491028414464,474710421504,489004949504,478700032000,494914240512,484391317504,482842312704,496407146496,493413822464
349,473353568256,490491387904,490715041792,476825366528,470029041664,489471131648,480576294912,495418789888,482117988352,487445102592,483791876096,482296205312,481399332864,501786324992,487539781632,472450883584,489472450560,472921993216,486098550784,490397102080,481922953216,490792022016,487897382912,491028414464,474710421504,489004949504,478700032000,494995292160,484391317504,482635706368,496426291200,493413822464
350,473353568256,490521460736,490793828352,476825366528,470029041664,489471131648,480576294912,495418789888,482117988352,487445102592,483791876096,482296205312,481399332864,501818466304,487539781632,472450883584,489472450560,472921993216,486098550784,490397102080,481551781888,490792022016,487897382912,491028414464,474710421504,489004949504,478915059712,494995292160,484391378944,482635706368,496426291200,493475840000
351,473353568256,490521460736,490804674560,476825366528,470029041664,489471070208,480576294912,495517085696,482117885952,487445102592,483791876096,482296205312,481399332864,501818466304,487539781632,472450883584,489472450560,472921993216,486098550784,490397102080,481551781888,490792022016,487897382912,491028414464,474710421504,489004949504,478982369280,494995292160,484391378944,482635706368,496451899392,493475840000
